t,phi,mean_pi,var_pi,skew_pi,total_K,avg_D,n_defaulted,P,run_id
2.4099999999999926,0.82,0.0740270554091395,0.0004672105891499335,0.6571621884369365,127.63968764206993,4.3990865121962734,41,1.0189974183206267,003
2.5099999999999905,0.86,0.07433865029753507,0.0005364690436441148,0.9141603618350193,107.4525146267585,5.256409974178008,43,1.018365100053172,003
2.6099999999999883,0.86,0.07627425113920026,0.0005330888260578096,0.9133802369865609,107.68597555254699,4.90005230751713,43,1.0176394135286728,003
2.709999999999986,0.86,0.07816765158729493,0.0005299533754334684,0.9113618296230842,107.92163749206723,4.543915038375127,43,1.016832149024437,003
2.809999999999984,0.88,0.08359853202461809,0.0005249790874712546,0.6668324430454828,77.48157565917751,4.925248396390326,44,1.0159125595428067,003
2.909999999999982,0.88,0.08537073551574331,0.0005229689195698753,0.6598266882111061,77.65794622003443,4.5993773187076945,44,1.0148665107946708,003
3.00999999999998,0.88,0.08710423724576917,0.000521215452712292,0.6512646080796437,77.83580248050768,4.273646270760489,44,1.013744414540671,003
3.1099999999999777,0.9,0.08910413805631331,0.000622842011948969,0.5850943551637257,68.34174649879691,4.748850460052046,45,1.0125787845194116,003
3.2099999999999755,0.92,0.09012400206402979,0.000774698673889851,0.7205347639470849,56.641283184337624,5.55546486139,46,1.0113913326230273,003
3.3099999999999734,0.92,0.09175679914984824,0.000773277576307997,0.7087377417014836,56.773038690996074,5.177078797195781,46,1.0101363954431861,003
3.4099999999999713,0.92,0.0933530258824323,0.0007722027148717414,0.6956249346562489,56.90582070164534,4.7986418165986695,46,1.0088101112341807,003
3.509999999999969,0.92,0.09491350807187558,0.0007714691256408307,0.6812394294418952,57.03961646912956,4.420152366387166,46,1.0074139968750089,003
3.609999999999967,0.92,0.09643904560768152,0.0007710721182294781,0.6656270311300704,57.174413554561305,4.041609569415122,46,1.0059495463679704,003
3.709999999999965,0.92,0.09793041342879266,0.0007710072690092825,0.6488359829153696,57.310199821840634,3.663013176733615,46,1.004418231140051,003
3.8099999999999627,0.92,0.09938836244846316,0.0007712704146295827,0.6309166808677261,57.446963431931046,3.2843635220724074,46,1.0028215003406635,003
3.9099999999999606,0.94,0.09819926576955877,0.0010026868943028221,1.374857811754382,36.7971988643555,3.976369137141814,47,1.0012626534342848,003
4.009999999999959,0.94,0.09963311382379751,0.0010065780941107252,1.3355997878245673,36.884436059118244,3.6245716177292877,47,0.9997060647153354,003
4.109999999999957,0.94,0.10103399921956997,0.001010941348073584,1.2949413445932902,36.97228806512955,3.272836295217491,47,0.9980844891228416,003
4.209999999999955,0.96,0.11811353374251922,0.0007744050467883217,,24.41722726391402,4.737625371796522,48,0.99587764566054,003
